3 initializing
3 waiting
1 initializing
1 waiting
2 initializing
2 waiting
0 initializing
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
1 receiving 48678, elementsSorted = 500
1 waiting
0 sending current last value to next
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 waiting for done message
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 sending done message
3 waiting for print message
0 printing
----------------------------------
204
344
533
871
1488
2297
2395
2904
2906
3096
3444
3979
5192
5701
5884
5889
6499
6778
7296
7299
8236
8714
8853
9248
9474
9583
9703
11472
11930
11974
12441
12805
13050
13618
13813
13872
13943
13972
14886
14971
14977
15142
15157
15304
15495
15504
15868
16100
16688
17567
17782
17822
17837
18052
18169
18200
18598
19051
19910
19982
20202
20369
20475
20988
22153
23158
23178
24066
24461
24626
25464
25791
26007
26180
26674
27067
27278
27582
27844
27846
28080
28320
28423
28468
28886
28979
29007
29887
29925
29970
30177
30285
31140
31220
31296
31345
31346
31419
31501
31626
31717
32479
32778
32838
32856
33180
33352
34023
34161
34549
35189
36127
36445
36541
36770
37071
37263
37273
37559
37593
37799
38875
39253
39444
39670
39776
40083
40272
40701
40735
41249
41415
41915
41965
43161
43289
43827
43894
45162
45697
45962
46200
46369
46832
47877
48210
48410
48751
48959
49198
49781
49951
50093
50235
50306
50887
50918
51155
51197
51270
51488
51957
52142
52418
53051
53201
53440
53624
54372
55696
55909
56235
56825
56854
57482
58015
58471
59193
59333
59437
59522
60749
60950
60974
61090
61708
61759
62074
62350
63342
63523
63639
64284
64563
64741
64798
64839
65192
65629
65804
65922
66259
66442
66763
66777
67304
67433
67599
67758
68354
68737
69010
69075
69184
69460
69587
69637
70132
70799
71068
71495
71568
71705
71872
72580
72640
72716
72868
72882
73902
74442
75296
75700
76691
76821
77109
77613
78167
78485
79152
79306
79320
79869
80208
80268
80492
80614
81037
81728
81991
82171
82714
82846
83134
83138
83357
83383
83443
83485
83653
83816
84423
84504
84620
85052
85397
85559
85878
86267
87106
87964
88134
88166
88412
88437
89148
89356
89439
90231
90647
90880
91220
91873
91964
92459
92560
92575
92620
92635
92725
92740
92785
92845
92917
92920
92935
92950
92965
93025
93040
93115
93119
93160
93190
93220
93230
93265
93355
93372
93415
93445
93460
93490
93550
93565
93640
93655
93685
93700
93730
93762
93790
93792
93820
93850
93925
93970
93985
94000
94030
94080
94105
94135
94165
94210
94225
94248
94255
94270
94300
94345
94390
94435
94510
94525
94570
94585
94641
94645
94660
94720
94765
94778
94795
94825
94855
94885
94900
94915
94930
94945
94975
95020
95080
95094
95155
95185
95215
95290
95320
95365
95395
95410
95515
95522
95545
95560
95635
95680
95725
95815
95845
95875
95935
95947
95980
96025
96040
96100
96130
96145
96160
96180
96190
96280
96355
96385
96415
96430
96475
96520
96526
96535
96565
96625
96685
96700
96715
96730
96760
96775
96820
96835
96895
96910
96911
96925
96970
96985
97015
97060
97090
97105
97120
97135
97150
97180
97270
97315
97345
97390
97405
97480
97555
97600
97660
97690
97735
97750
97780
97795
97825
97870
97885
97930
97945
97960
97975
98020
98035
98095
98125
98140
98154
98200
98245
98275
98290
98320
98380
98470
98485
98515
98530
98575
98710
98740
98800
98879
98905
98910
98935
98965
98995
99025
99085
99175
99190
99205
99220
99265
99280
99295
99338
99430
99445
99492
99538
99595
99610
99625
99655
99700
99715
99767
99775
99895
99955
99983
100000
----------------------------------
totalTime: 507.000000 ms0 forwarding done message
1 receiving -1, elementsSorted = 500
1 received done message
1 printing
----------------------------------
48678
18845
36832
25204
92440
92425
92410
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
----------------------------------
1 sending done message
2 receiving -1, elementsSorted = 500
2 received done message
2 printing
----------------------------------
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
----------------------------------
2 sending done message
----------------------------------
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
48678
